type_msg,aircraft_icao_id,first_date,first_timestamp,altitude,latitude,longitude
MSG3,A37020,2023/09/26,05:30:14.134,35025,38.42529,-90.33929
MSG3,A32890,2023/09/26,05:30:14.425,37025,38.29666,-89.81455
MSG3,A168AD,2023/09/26,05:30:14.940,33000,38.85543,-89.64349
MSG3,A32890,2023/09/26,05:30:14.985,37025,38.29666,-89.81287
MSG3,0C20C9,2023/09/26,05:30:15.010,37000,38.81367,-90.03979
MSG3,A37020,2023/09/26,05:30:15.236,35025,38.42519,-90.33594
MSG3,A32890,2023/09/26,05:30:15.486,37025,38.29662,-89.81138
MSG3,A168AD,2023/09/26,05:30:15.930,33000,38.85566,-89.64056
MSG3,0C20C9,2023/09/26,05:30:16.176,37000,38.81612,-90.03947
MSG3,A37020,2023/09/26,05:30:16.226,35025,38.42509,-90.33293
MSG3,A32890,2023/09/26,05:30:16.526,37025,38.29662,-89.80828
MSG3,A168AD,2023/09/26,05:30:16.861,33000,38.85590,-89.63775
MSG3,0C20C9,2023/09/26,05:30:17.090,37000,38.81796,-90.03918
MSG3,A37020,2023/09/26,05:30:17.386,35025,38.42500,-90.32947
MSG3,A32890,2023/09/26,05:30:17.547,37025,38.29662,-89.80523
MSG3,0C20C9,2023/09/26,05:30:18.235,37000,38.82042,-90.03887
MSG3,A32890,2023/09/26,05:30:18.356,37025,38.29660,-89.80283
MSG3,A37020,2023/09/26,05:30:18.407,35025,38.42491,-90.32637
MSG3,0C20C9,2023/09/26,05:30:19.290,37000,38.82248,-90.03857
MSG3,A32890,2023/09/26,05:30:19.387,37025,38.29657,-89.79974
MSG3,A37020,2023/09/26,05:30:19.407,35025,38.42487,-90.32332
MSG3,A32890,2023/09/26,05:30:20.248,37025,38.29657,-89.79711
MSG3,0C20C9,2023/09/26,05:30:20.335,37000,38.82454,-90.03827
MSG3,A37020,2023/09/26,05:30:20.368,35025,38.42477,-90.32045
MSG3,A32890,2023/09/26,05:30:21.208,37025,38.29652,-89.79425
MSG3,A37020,2023/09/26,05:30:21.318,35025,38.42468,-90.31757
MSG3,0C20C9,2023/09/26,05:30:21.370,37000,38.82660,-90.03803
MSG3,A32890,2023/09/26,05:30:22.148,37025,38.29652,-89.79144
MSG3,A37020,2023/09/26,05:30:22.338,35025,38.42459,-90.31445
MSG3,0C20C9,2023/09/26,05:30:22.396,37000,38.82884,-90.03774
MSG3,A32890,2023/09/26,05:30:23.209,37025,38.29652,-89.78827
MSG3,0C20C9,2023/09/26,05:30:23.330,37000,38.83071,-90.03748
MSG3,A32890,2023/09/26,05:30:24.170,37025,38.29648,-89.78541
MSG3,A32890,2023/09/26,05:30:25.110,37025,38.29648,-89.78260
MSG3,A37020,2023/09/26,05:30:25.180,35025,38.42436,-90.30591
MSG3,A37020,2023/09/26,05:30:26.220,35025,38.42426,-90.30273
MSG3,A32890,2023/09/26,05:30:26.260,37025,38.29646,-89.77916
MSG3,A37020,2023/09/26,05:30:27.200,35025,38.42422,-90.29980
MSG3,A32890,2023/09/26,05:30:27.351,37025,38.29643,-89.77586
MSG3,A37020,2023/09/26,05:30:28.280,35025,38.42412,-90.29651
MSG3,A32890,2023/09/26,05:30:28.290,37025,38.29643,-89.77305
MSG3,A32890,2023/09/26,05:30:29.311,37025,38.29638,-89.77000
MSG3,A32890,2023/09/26,05:30:30.271,37025,38.29638,-89.76714
MSG3,A32890,2023/09/26,05:30:31.213,37025,38.29634,-89.76433
MSG3,A32890,2023/09/26,05:30:31.753,37025,38.29634,-89.76272
MSG3,A32890,2023/09/26,05:30:32.202,37025,38.29633,-89.76134
MSG3,A37020,2023/09/26,05:30:32.293,35025,38.42381,-90.28439
MSG3,A32890,2023/09/26,05:30:34.063,37025,38.29633,-89.75579
MSG3,A32890,2023/09/26,05:30:35.004,37025,38.29628,-89.75298
MSG3,A32890,2023/09/26,05:30:36.105,37025,38.29628,-89.74965
MSG3,A32890,2023/09/26,05:30:37.096,37025,38.29624,-89.74672
MSG3,A32890,2023/09/26,05:30:38.256,37025,38.29624,-89.74325
MSG3,A32890,2023/09/26,05:30:39.275,37025,38.29620,-89.74021
MSG3,A32890,2023/09/26,05:30:40.276,37025,38.29620,-89.73722
MSG3,A32890,2023/09/26,05:30:41.236,37025,38.29615,-89.73430
MSG3,A32890,2023/09/26,05:30:42.186,37025,38.29614,-89.73148
MSG3,A32890,2023/09/26,05:30:43.207,37025,38.29614,-89.72844
MSG3,A32890,2023/09/26,05:30:45.058,37025,38.29611,-89.72289
MSG3,A32890,2023/09/26,05:30:46.049,37025,38.29605,-89.71991
MSG3,A32890,2023/09/26,05:30:47.089,37025,38.29605,-89.71681
MSG3,A32890,2023/09/26,05:30:48.070,37025,38.29605,-89.71389
MSG3,A32890,2023/09/26,05:30:50.200,37025,38.29597,-89.70749
MSG3,A37020,2023/09/26,05:30:50.430,35025,38.42231,-90.22961
MSG3,A32890,2023/09/26,05:30:51.320,37000,38.29597,-89.70415
MSG3,A37020,2023/09/26,05:30:51.460,35025,38.42221,-90.22653
MSG3,A32890,2023/09/26,05:30:52.251,37025,38.29596,-89.70138
MSG3,A37020,2023/09/26,05:30:52.501,35000,38.42212,-90.22337
MSG3,A32890,2023/09/26,05:30:53.161,37025,38.29592,-89.69865
MSG3,A37020,2023/09/26,05:30:53.431,35000,38.42203,-90.22058
MSG3,A37020,2023/09/26,05:30:54.602,35000,38.42194,-90.21704
MSG3,A32890,2023/09/26,05:30:55.333,37025,38.29587,-89.69215
MSG3,A37020,2023/09/26,05:30:55.562,35000,38.42184,-90.21417
MSG3,A32890,2023/09/26,05:30:56.303,37025,38.29583,-89.68922
MSG3,A37020,2023/09/26,05:30:56.393,35000,38.42180,-90.21161
MSG3,A32890,2023/09/26,05:30:57.323,37025,38.29583,-89.68617
MSG3,A32890,2023/09/26,05:30:58.413,37025,38.29578,-89.68292
MSG3,A32890,2023/09/26,05:31:00.495,37025,38.29573,-89.67666
MSG3,A32890,2023/09/26,05:31:01.514,37000,38.29573,-89.67362
MSG3,A32890,2023/09/26,05:31:02.395,37025,38.29568,-89.67099
MSG3,A37020,2023/09/26,05:31:05.166,35000,38.42107,-90.18516
MSG3,A32890,2023/09/26,05:31:06.156,37025,38.29559,-89.65972
MSG3,A37020,2023/09/26,05:31:06.267,35000,38.42097,-90.18181
MSG3,A32890,2023/09/26,05:31:07.228,37025,38.29559,-89.65650
MSG3,A37020,2023/09/26,05:31:07.307,35025,38.42088,-90.17871
MSG3,A32890,2023/09/26,05:31:08.288,37025,38.29555,-89.65333
MSG3,A32890,2023/09/26,05:31:09.348,37000,38.29555,-89.65017
MSG3,A32890,2023/09/26,05:31:10.218,37025,38.29550,-89.64756
MSG3,A37020,2023/09/26,05:31:11.209,35000,38.42056,-90.16688
MSG3,A32890,2023/09/26,05:31:11.309,37025,38.29550,-89.64432
MSG3,A32890,2023/09/26,05:31:12.339,37025,38.29546,-89.64119
MSG3,A37020,2023/09/26,05:31:13.139,35000,38.42040,-90.16107
MSG3,A32890,2023/09/26,05:31:13.380,37000,38.29546,-89.63809
MSG3,A32890,2023/09/26,05:31:14.311,37025,38.29545,-89.63530
MSG3,A32890,2023/09/26,05:31:15.481,37025,38.29541,-89.63178
MSG3,A32890,2023/09/26,05:31:16.441,37025,38.29541,-89.62892
MSG3,A32890,2023/09/26,05:31:17.271,37000,38.29536,-89.62646
MSG3,A37020,2023/09/26,05:31:18.061,35000,38.41998,-90.14618
MSG3,A32890,2023/09/26,05:31:18.102,37025,38.29536,-89.62395
MSG3,A32890,2023/09/26,05:31:19.042,37000,38.29532,-89.62115
MSG3,A32890,2023/09/26,05:31:19.893,37000,38.29531,-89.61858
MSG3,A32890,2023/09/26,05:31:21.894,37025,38.29527,-89.61261
MSG3,A32890,2023/09/26,05:31:22.924,37000,38.29527,-89.60952
MSG3,A32890,2023/09/26,05:31:23.974,37025,38.29522,-89.60634
MSG3,A32890,2023/09/26,05:31:25.005,37000,38.29523,-89.60332
MSG3,A32890,2023/09/26,05:31:26.045,37000,38.29518,-89.60017
MSG3,A37020,2023/09/26,05:31:26.174,35000,38.41928,-90.12169
MSG3,A37020,2023/09/26,05:31:27.025,35000,38.41924,-90.11908
MSG3,A32890,2023/09/26,05:31:27.145,37025,38.29518,-89.59690
MSG3,A37020,2023/09/26,05:31:28.156,35000,38.41914,-90.11571
MSG3,A32890,2023/09/26,05:31:28.186,37025,38.29514,-89.59380
MSG3,A37020,2023/09/26,05:31:29.066,35000,38.41905,-90.11298
MSG3,A37020,2023/09/26,05:31:30.057,35025,38.41896,-90.10992
MSG3,A32890,2023/09/26,05:31:30.097,37000,38.29508,-89.58807
MSG3,A32890,2023/09/26,05:31:31.028,37025,38.29504,-89.58527
MSG3,A32890,2023/09/26,05:31:32.088,37025,38.29504,-89.58211
MSG3,A32890,2023/09/26,05:31:32.978,37025,38.29499,-89.57941
MSG3,A32890,2023/09/26,05:31:34.909,37025,38.29495,-89.57364
MSG3,A37020,2023/09/26,05:31:35.038,35025,38.41855,-90.09488
MSG3,A32890,2023/09/26,05:31:35.899,37025,38.29494,-89.57070
MSG3,A37020,2023/09/26,05:31:36.059,35025,38.41846,-90.09183
MSG3,A32890,2023/09/26,05:31:37.020,37025,38.29489,-89.56735
MSG3,A37020,2023/09/26,05:31:37.129,35025,38.41840,-90.08856
MSG3,A32890,2023/09/26,05:31:37.960,37025,38.29489,-89.56449
MSG3,A32890,2023/09/26,05:31:38.940,37025,38.29485,-89.56156
MSG3,A32890,2023/09/26,05:31:39.951,37025,38.29482,-89.55856
MSG3,A32890,2023/09/26,05:31:41.982,37025,38.29480,-89.55249
MSG3,A37020,2023/09/26,05:31:42.252,35025,38.41793,-90.07312
MSG3,A37020,2023/09/26,05:31:43.302,35025,38.41786,-90.06992
MSG3,A37020,2023/09/26,05:31:44.412,35025,38.41775,-90.06659
MSG3,A32890,2023/09/26,05:31:45.003,37025,38.29471,-89.54341
MSG3,A32890,2023/09/26,05:31:46.123,37025,38.29471,-89.54013
MSG3,A37020,2023/09/26,05:31:46.373,35025,38.41761,-90.06067
MSG3,A32890,2023/09/26,05:31:47.055,37025,38.29468,-89.53729
MSG3,A37020,2023/09/26,05:31:47.463,35025,38.41750,-90.05738
MSG3,A32890,2023/09/26,05:31:47.904,37000,38.29466,-89.53475
MSG3,A37020,2023/09/26,05:31:48.415,35025,38.41742,-90.05450
MSG3,A32890,2023/09/26,05:31:49.035,37000,38.29463,-89.53139
MSG3,A37020,2023/09/26,05:31:49.505,35025,38.41731,-90.05117
MSG3,A32890,2023/09/26,05:31:49.946,37025,38.29462,-89.52866
MSG3,A32890,2023/09/26,05:31:50.936,37000,38.29459,-89.52566
MSG3,A37020,2023/09/26,05:31:51.616,35025,38.41714,-90.04480
MSG3,A32890,2023/09/26,05:31:51.956,37025,38.29454,-89.52262
MSG3,A37020,2023/09/26,05:31:52.776,35025,38.41705,-90.04132
MSG3,A32890,2023/09/26,05:31:53.107,37025,38.29452,-89.51917
MSG3,A37020,2023/09/26,05:31:53.796,35025,38.41695,-90.03821
MSG3,A37020,2023/09/26,05:31:54.787,35025,38.41685,-90.03523
MSG3,A32890,2023/09/26,05:31:54.987,37025,38.29448,-89.51356
MSG3,A32890,2023/09/26,05:31:55.907,37000,38.29443,-89.51081
MSG3,A37020,2023/09/26,05:31:56.888,35025,38.41667,-90.02884
MSG3,A32890,2023/09/26,05:31:56.928,37000,38.29443,-89.50776
MSG3,A37020,2023/09/26,05:31:57.968,35025,38.41658,-90.02561
MSG3,A32890,2023/09/26,05:31:57.998,37025,38.29436,-89.50450
MSG3,A32890,2023/09/26,05:31:58.879,37025,38.29436,-89.50188
MSG3,A32890,2023/09/26,05:31:59.979,37025,38.29431,-89.49860
MSG3,A32890,2023/09/26,05:32:00.850,37025,38.29429,-89.49600
MSG3,A37020,2023/09/26,05:32:00.939,35025,38.41630,-90.01660
MSG3,A37020,2023/09/26,05:32:01.970,35025,38.41621,-90.01349
MSG3,A32890,2023/09/26,05:32:02.031,37025,38.29429,-89.49248
MSG3,A37020,2023/09/26,05:32:03.030,35025,38.41612,-90.01027
MSG3,A37020,2023/09/26,05:32:04.071,35025,38.41603,-90.00716
MSG3,A32890,2023/09/26,05:32:04.171,37025,38.29424,-89.48609
MSG3,A37020,2023/09/26,05:32:05.091,35000,38.41594,-90.00406
MSG3,A32890,2023/09/26,05:32:05.281,37025,38.29417,-89.48277
MSG3,A37020,2023/09/26,05:32:05.901,35000,38.41584,-90.00159
MSG3,A32890,2023/09/26,05:32:06.332,37000,38.29415,-89.47958
MSG3,A37020,2023/09/26,05:32:06.931,35000,38.41576,-89.99851
MSG3,A32890,2023/09/26,05:32:07.242,37025,38.29413,-89.47686
MSG3,A37020,2023/09/26,05:32:07.792,35000,38.41566,-89.99588
MSG3,A37020,2023/09/26,05:32:08.752,35000,38.41557,-89.99301
MSG3,A37020,2023/09/26,05:32:09.693,35000,38.41548,-89.99015
MSG3,A37020,2023/09/26,05:32:10.753,35000,38.41539,-89.98692
MSG3,A32890,2023/09/26,05:32:11.474,37025,38.29401,-89.46418
MSG3,A37020,2023/09/26,05:32:11.714,35000,38.41530,-89.98406
MSG3,A32890,2023/09/26,05:32:12.485,37025,38.29399,-89.46120
MSG3,A37020,2023/09/26,05:32:12.655,35000,38.41521,-89.98119
MSG3,A32890,2023/09/26,05:32:13.645,37025,38.29395,-89.45770
MSG3,A32890,2023/09/26,05:32:14.665,37025,38.29395,-89.45466
MSG3,A37020,2023/09/26,05:32:14.895,35000,38.41502,-89.97439
MSG3,A37020,2023/09/26,05:32:15.836,35025,38.41493,-89.97158
MSG3,A32890,2023/09/26,05:32:16.746,37000,38.29385,-89.44840
MSG3,A37020,2023/09/26,05:32:16.855,35025,38.41484,-89.96847
MSG3,A32890,2023/09/26,05:32:17.756,37025,38.29382,-89.44537
MSG3,A37020,2023/09/26,05:32:17.816,35025,38.41475,-89.96555
MSG3,A37020,2023/09/26,05:32:18.757,35025,38.41466,-89.96274
MSG3,A32890,2023/09/26,05:32:18.837,37025,38.29382,-89.44215
MSG3,A37020,2023/09/26,05:32:20.648,35025,38.41449,-89.95697
MSG3,A37020,2023/09/26,05:32:21.608,35025,38.41444,-89.95410
MSG3,A68D27,2023/09/26,05:32:22.719,36975,38.81387,-90.14820
MSG3,A37020,2023/09/26,05:32:23.648,35025,38.41425,-89.94794
MSG3,A37020,2023/09/26,05:32:24.639,35025,38.41415,-89.94489
MSG3,A37020,2023/09/26,05:32:25.800,35025,38.41406,-89.94143
MSG3,A68D27,2023/09/26,05:32:26.700,37000,38.81465,-90.13608
MSG3,A37020,2023/09/26,05:32:26.820,35025,38.41397,-89.93832
MSG3,A37020,2023/09/26,05:32:27.820,35025,38.41393,-89.93528
MSG3,A37020,2023/09/26,05:32:28.371,35025,38.41388,-89.93359
MSG3,A68D27,2023/09/26,05:32:28.671,37000,38.81502,-90.13013
MSG3,A37020,2023/09/26,05:32:28.780,35025,38.41383,-89.93235
MSG3,A37020,2023/09/26,05:32:29.241,35025,38.41379,-89.93098
MSG3,A37020,2023/09/26,05:32:29.731,35025,38.41374,-89.92950
MSG3,A37020,2023/09/26,05:32:30.272,35025,38.41370,-89.92786
MSG3,A37020,2023/09/26,05:32:30.751,35025,38.41365,-89.92639
MSG3,A37020,2023/09/26,05:32:31.732,35025,38.41360,-89.92346
MSG3,A37020,2023/09/26,05:32:32.602,35025,38.41351,-89.92083
MSG3,A37020,2023/09/26,05:32:33.083,35025,38.41347,-89.91933
MSG3,A37020,2023/09/26,05:32:33.593,35025,38.41342,-89.91779
MSG3,A37020,2023/09/26,05:32:34.633,35025,38.41332,-89.91467
MSG3,A37020,2023/09/26,05:32:35.143,35025,38.41328,-89.91312
MSG3,A37020,2023/09/26,05:32:35.614,35025,38.41323,-89.91168
MSG3,A37020,2023/09/26,05:32:36.694,35025,38.41314,-89.90845
MSG3,A68D27,2023/09/26,05:32:37.675,37025,38.81684,-90.10272
MSG3,A37020,2023/09/26,05:32:37.745,35025,38.41306,-89.90524
MSG3,A37020,2023/09/26,05:32:38.324,35025,38.41301,-89.90351
MSG3,A68D27,2023/09/26,05:32:38.605,37050,38.81703,-90.09989
MSG3,A37020,2023/09/26,05:32:38.864,35025,38.41292,-89.90184
MSG3,A37020,2023/09/26,05:32:39.395,35025,38.41290,-89.90027
MSG3,A68D27,2023/09/26,05:32:39.776,37050,38.81726,-90.09637
MSG3,A37020,2023/09/26,05:32:39.796,35025,38.41286,-89.89905
MSG3,A37020,2023/09/26,05:32:40.305,35025,38.41283,-89.89748
MSG3,A32890,2023/09/26,05:32:40.616,37025,38.29317,-89.37699
MSG3,A37020,2023/09/26,05:32:40.705,35025,38.41278,-89.89629
MSG3,A37020,2023/09/26,05:32:41.296,35025,38.41272,-89.89453
MSG3,A37020,2023/09/26,05:32:41.877,35025,38.41267,-89.89276
MSG3,A37020,2023/09/26,05:32:42.396,35025,38.41263,-89.89117
MSG3,A32890,2023/09/26,05:32:42.477,37025,38.29312,-89.37144
MSG3,A37020,2023/09/26,05:32:42.877,35025,38.41258,-89.88971
MSG3,A37020,2023/09/26,05:32:43.307,35025,38.41251,-89.88841
MSG3,A32890,2023/09/26,05:32:43.417,37000,38.29312,-89.36864
MSG3,A37020,2023/09/26,05:32:43.847,35025,38.41246,-89.88679
MSG3,A37020,2023/09/26,05:32:44.327,35025,38.41241,-89.88534
MSG3,A37020,2023/09/26,05:32:44.867,35025,38.41237,-89.88371
MSG3,A37020,2023/09/26,05:32:45.438,35025,38.41235,-89.88196
MSG3,A37020,2023/09/26,05:32:45.958,35025,38.41225,-89.88040
MSG3,A37020,2023/09/26,05:32:46.368,35025,38.41223,-89.87915
MSG3,A37020,2023/09/26,05:32:46.898,35025,38.41221,-89.87754
MSG3,A37020,2023/09/26,05:32:47.489,35025,38.41214,-89.87576
MSG3,A37020,2023/09/26,05:32:48.039,35025,38.41207,-89.87408
MSG3,A37020,2023/09/26,05:32:48.579,35025,38.41202,-89.87246
MSG3,A37020,2023/09/26,05:32:49.060,35025,38.41202,-89.87097
MSG3,A37020,2023/09/26,05:32:49.519,35025,38.41197,-89.86960
MSG3,A37020,2023/09/26,05:32:49.939,35025,38.41193,-89.86834
MSG3,A37020,2023/09/26,05:32:50.399,35025,38.41188,-89.86697
MSG3,A37020,2023/09/26,05:32:50.830,35025,38.41187,-89.86565
MSG3,A37020,2023/09/26,05:32:51.910,35025,38.41173,-89.86238
MSG3,A37020,2023/09/26,05:32:52.801,35025,38.41165,-89.85963
MSG3,A37020,2023/09/26,05:32:53.270,35025,38.41164,-89.85823
MSG3,A37020,2023/09/26,05:32:53.700,35025,38.41160,-89.85694
MSG3,A37020,2023/09/26,05:32:54.211,35025,38.41154,-89.85542
MSG3,A37020,2023/09/26,05:32:54.772,35025,38.41150,-89.85367
MSG3,A37020,2023/09/26,05:32:55.822,35025,38.41142,-89.85049
MSG3,A37020,2023/09/26,05:32:56.883,35025,38.41132,-89.84733
MSG3,A68D27,2023/09/26,05:32:57.273,37025,38.82079,-90.04317
MSG3,A37020,2023/09/26,05:32:57.753,35025,38.41122,-89.84467
MSG3,A68D27,2023/09/26,05:32:58.313,37025,38.82101,-90.04000
MSG3,A37020,2023/09/26,05:32:58.843,35025,38.41114,-89.84136
MSG3,A68D27,2023/09/26,05:32:59.204,37025,38.82121,-90.03723
MSG3,A37020,2023/09/26,05:32:59.873,35025,38.41104,-89.83824
MSG3,A68D27,2023/09/26,05:33:00.194,37025,38.82143,-90.03427
MSG3,A32890,2023/09/26,05:33:00.665,37025,38.29257,-89.31704
MSG3,A3866A,2023/09/26,05:33:00.891,35025,38.79094,-90.14282
MSG3,A37020,2023/09/26,05:33:00.914,35000,38.41095,-89.83509
MSG3,A68D27,2023/09/26,05:33:01.314,37025,38.82166,-90.03087
MSG3,A37020,2023/09/26,05:33:01.844,35000,38.41086,-89.83228
MSG3,A3866A,2023/09/26,05:33:02.902,35025,38.79007,-90.13672
MSG3,A37020,2023/09/26,05:33:03.015,35000,38.41072,-89.82872
MSG3,A32890,2023/09/26,05:33:03.747,37025,38.29248,-89.30786
MSG3,A3866A,2023/09/26,05:33:03.992,35025,38.78961,-90.13345
MSG3,A32890,2023/09/26,05:33:04.716,37025,38.29243,-89.30494
MSG3,A37020,2023/09/26,05:33:04.805,35025,38.41058,-89.82326
MSG3,A3866A,2023/09/26,05:33:05.003,35025,38.78919,-90.13037
MSG3,A37020,2023/09/26,05:33:05.636,35025,38.41049,-89.82077
MSG3,A32890,2023/09/26,05:33:05.737,37025,38.29243,-89.30189
MSG3,A3866A,2023/09/26,05:33:06.083,35025,38.78877,-90.12708
MSG3,A37020,2023/09/26,05:33:06.577,35025,38.41040,-89.81791
MSG3,A32890,2023/09/26,05:33:06.827,37025,38.29239,-89.29863
MSG3,A37020,2023/09/26,05:33:07.427,35025,38.41034,-89.81538
MSG3,A32890,2023/09/26,05:33:07.768,37025,38.29234,-89.29582
MSG3,A37020,2023/09/26,05:33:08.257,35025,38.41026,-89.81282
MSG3,A32890,2023/09/26,05:33:08.908,37025,38.29230,-89.29243
MSG3,A37020,2023/09/26,05:33:09.428,35025,38.41016,-89.80929
MSG3,A32890,2023/09/26,05:33:09.929,37025,38.29225,-89.28934
MSG3,A3866A,2023/09/26,05:33:10.085,35025,38.78705,-90.11499
MSG3,A37020,2023/09/26,05:33:10.458,35025,38.41008,-89.80616
MSG3,A3866A,2023/09/26,05:33:11.145,35025,38.78663,-90.11176
MSG3,A37020,2023/09/26,05:33:11.508,35025,38.40997,-89.80296
MSG3,A32890,2023/09/26,05:33:11.699,37025,38.29219,-89.28410
MSG3,A3866A,2023/09/26,05:33:12.186,35025,38.78616,-90.10858
MSG3,A37020,2023/09/26,05:33:12.539,35025,38.40985,-89.79985
MSG3,A32890,2023/09/26,05:33:12.779,37025,38.29219,-89.28081
MSG3,A3866A,2023/09/26,05:33:13.206,35025,38.78574,-90.10553
MSG3,A37020,2023/09/26,05:33:13.580,35025,38.40976,-89.79669
MSG3,A3866A,2023/09/26,05:33:14.016,35025,38.78540,-90.10306
MSG3,A37020,2023/09/26,05:33:14.680,35025,38.40967,-89.79336
MSG3,A37020,2023/09/26,05:33:15.720,35025,38.40958,-89.79021
MSG3,A37020,2023/09/26,05:33:16.641,35025,38.40948,-89.78746
MSG3,A37020,2023/09/26,05:33:17.632,35025,38.40937,-89.78445
MSG3,A37020,2023/09/26,05:33:18.561,35025,38.40930,-89.78162
MSG3,A37020,2023/09/26,05:33:19.622,35025,38.40916,-89.77840
MSG3,A3866A,2023/09/26,05:33:19.829,35025,38.78295,-90.08545
MSG3,A37020,2023/09/26,05:33:20.513,35025,38.40909,-89.77574
MSG3,A3866A,2023/09/26,05:33:20.769,35025,38.78253,-90.08258
MSG3,A37020,2023/09/26,05:33:21.553,35025,38.40899,-89.77257
MSG3,A3866A,2023/09/26,05:33:23.010,35025,38.78160,-90.07581
MSG3,A37020,2023/09/26,05:33:23.433,35025,38.40881,-89.76684
MSG3,A3866A,2023/09/26,05:33:23.950,35025,38.78123,-90.07294
MSG3,A37020,2023/09/26,05:33:24.554,35025,38.40867,-89.76350
MSG3,A37020,2023/09/26,05:33:25.495,35025,38.40858,-89.76063
MSG3,A37020,2023/09/26,05:33:26.474,35025,38.40848,-89.75764
MSG3,A37020,2023/09/26,05:33:27.485,35025,38.40839,-89.75456
MSG3,A37020,2023/09/26,05:33:28.465,35025,38.40829,-89.75164
MSG3,A68D27,2023/09/26,05:33:28.465,37025,38.82756,-89.94847
MSG3,A3866A,2023/09/26,05:33:28.762,35000,38.77917,-90.05839
MSG3,A37020,2023/09/26,05:33:29.517,35025,38.40820,-89.74845
MSG3,A68D27,2023/09/26,05:33:29.576,37050,38.82778,-89.94513
MSG3,A37020,2023/09/26,05:33:30.507,35025,38.40811,-89.74544
MSG3,A68D27,2023/09/26,05:33:30.626,37050,38.82802,-89.94196
MSG3,A68D27,2023/09/26,05:33:31.537,37050,38.82820,-89.93921
MSG3,A37020,2023/09/26,05:33:31.576,35025,38.40802,-89.74218
MSG3,A37020,2023/09/26,05:33:32.537,35025,38.40792,-89.73925
MSG3,A68D27,2023/09/26,05:33:32.628,37050,38.82843,-89.93593
MSG3,A68D27,2023/09/26,05:33:33.578,37050,38.82862,-89.93304
MSG3,A37020,2023/09/26,05:33:33.657,35025,38.40783,-89.73585
MSG3,A37020,2023/09/26,05:33:34.588,35025,38.40775,-89.73306
MSG3,A68D27,2023/09/26,05:33:34.668,37050,38.82884,-89.92972
MSG3,A3866A,2023/09/26,05:33:34.935,35025,38.77657,-90.03967
MSG3,A37020,2023/09/26,05:33:35.439,35025,38.40764,-89.73048
MSG3,A68D27,2023/09/26,05:33:35.768,37050,38.82912,-89.92638
MSG3,A37020,2023/09/26,05:33:36.568,35025,38.40752,-89.72704
MSG3,A37020,2023/09/26,05:33:37.479,35025,38.40746,-89.72427
MSG3,A37020,2023/09/26,05:33:38.470,35025,38.40733,-89.72131
MSG3,A68D27,2023/09/26,05:33:38.960,37025,38.82978,-89.91675
MSG3,A37020,2023/09/26,05:33:39.490,35025,38.40724,-89.71821
MSG3,A68D27,2023/09/26,05:33:39.950,37025,38.82999,-89.91378
MSG3,A37020,2023/09/26,05:33:40.641,35025,38.40713,-89.71471
MSG3,A68D27,2023/09/26,05:33:41.040,37025,38.83025,-89.91046
MSG3,A37020,2023/09/26,05:33:41.601,35025,38.40704,-89.71179
MSG3,A37020,2023/09/26,05:33:42.521,35025,38.40695,-89.70904
MSG3,A37020,2023/09/26,05:33:43.442,35025,38.40690,-89.70624
MSG3,A3866A,2023/09/26,05:33:43.728,35025,38.77290,-90.01308
MSG3,A37020,2023/09/26,05:33:44.462,35025,38.40676,-89.70313
MSG3,A37020,2023/09/26,05:33:45.533,35025,38.40669,-89.69986
MSG3,A37020,2023/09/26,05:33:46.413,35025,38.40660,-89.69723
MSG3,A37020,2023/09/26,05:33:47.513,35025,38.40646,-89.69390
MSG3,A3866A,2023/09/26,05:33:47.911,35025,38.77112,-90.00042
MSG3,A37020,2023/09/26,05:33:48.394,35025,38.40637,-89.69121
MSG3,A3866A,2023/09/26,05:33:48.821,35025,38.77075,-89.99762
MSG3,A37020,2023/09/26,05:33:49.574,35025,38.40628,-89.68765
MSG3,A3866A,2023/09/26,05:33:49.991,35000,38.77025,-89.99409
MSG3,A37020,2023/09/26,05:33:50.665,35025,38.40615,-89.68432
MSG3,A3866A,2023/09/26,05:33:50.991,35000,38.76984,-89.99104
MSG3,A37020,2023/09/26,05:33:51.715,35025,38.40605,-89.68110
MSG3,A3866A,2023/09/26,05:33:51.962,35000,38.76940,-89.98810
MSG3,A37020,2023/09/26,05:33:52.826,35025,38.40597,-89.67775
MSG3,A3866A,2023/09/26,05:33:52.982,35000,38.76898,-89.98505
MSG3,A37020,2023/09/26,05:33:53.876,35025,38.40582,-89.67456
MSG3,A37020,2023/09/26,05:33:55.877,35025,38.40564,-89.66854
MSG3,A37020,2023/09/26,05:33:56.827,35025,38.40555,-89.66563
MSG3,A3866A,2023/09/26,05:33:57.174,35000,38.76718,-89.97236
MSG3,A37020,2023/09/26,05:33:57.918,35025,38.40546,-89.66235
MSG3,A3866A,2023/09/26,05:33:58.945,35000,38.76647,-89.96698
MSG3,A3866A,2023/09/26,05:34:00.025,35000,38.76600,-89.96368
MSG3,A3866A,2023/09/26,05:34:01.816,35000,38.76526,-89.95826
MSG3,A3866A,2023/09/26,05:34:05.868,35000,38.76354,-89.94598
MSG3,A37020,2023/09/26,05:34:06.381,35025,38.40463,-89.63669
MSG3,A3866A,2023/09/26,05:34:06.959,35000,38.76306,-89.94268
MSG3,A37020,2023/09/26,05:34:07.452,35025,38.40453,-89.63345
